Code-1,Code-2,Bezeichnung,Richtung,Betrag
11,1101,Abwasserbeseitigung,Erträge,"62.670.882,48"
11,1101,Abwasserbeseitigung,Aufwendungen,"37.803.254,46"
11,1102,Abfallwirtschaft (AWM),Erträge,"2.413.771,58"
11,1102,Abfallwirtschaft (AWM),Aufwendungen,"0,00"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Erträge,"26.576.946,97"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Aufwendungen,"60.979.378,50"
12,1202,Verkehrsplanung,Erträge,"4.847.320,46"
12,1202,Verkehrsplanung,Aufwendungen,"7.536.566,42"
13,1301,Grün- und Freiflächen,Erträge,"1.861.680,59"
13,1301,Grün- und Freiflächen,Aufwendungen,"12.805.727,15"
13,1302,Friedhöfe,Erträge,"1.480.403,37"
13,1302,Friedhöfe,Aufwendungen,"1.796.497,15"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Erträge,"360.461,69"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Aufwendungen,"3.010.301,27"
13,1304,Fließende Gewässer,Erträge,"582.119,08"
13,1304,Fließende Gewässer,Aufwendungen,"1.045.574,08"
13,1305,Wald und Forstwirtschaft,Erträge,"233.040,57"
13,1305,Wald und Forstwirtschaft,Aufwendungen,"367.010,72"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Erträge,"428.405,36"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Aufwendungen,"2.298.393,81"
15,1501,Anteile an Unternehmen,Erträge,"19.633.577,35"
15,1501,Anteile an Unternehmen,Aufwendungen,"17.168.226,80"
15,1502,Stadtmarketing (MM),Erträge,"0,00"
15,1502,Stadtmarketing (MM),Aufwendungen,"2.728.400,00"
15,1503,Stadthalle Hiltrup,Erträge,"189.826,47"
15,1503,Stadthalle Hiltrup,Aufwendungen,"236.784,38"
16,1601,Allgemeine Finanzwirtschaft,Erträge,"470.921.773,95"
16,1601,Allgemeine Finanzwirtschaft,Aufwendungen,"118.252.069,20"
17,1701,Rechtlich unselbständige Stiftungen,Erträge,"57.764,99"
17,1701,Rechtlich unselbständige Stiftungen,Aufwendungen,"921,92"
