Code-1,Code-2,Bezeichnung,Richtung,Betrag
08,0802,Bäder,Ausgaben,"4.314.446,75"
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Einnamen,"54.226,70"
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Ausgaben,"5.478.373,83"
09,0902,"Vermessung, Kataster und Geoinformation",Einnamen,"3.419.049,64"
09,0902,"Vermessung, Kataster und Geoinformation",Ausgaben,"7.059.063,03"
10,1001,Bauaufsicht und baurechtliche Beratung,Einnamen,"3.026.683,23"
10,1001,Bauaufsicht und baurechtliche Beratung,Ausgaben,"4.200.602,33"
10,1002,Denkmalschutz und Denkmalpflege,Einnamen,"715.094,41"
10,1002,Denkmalschutz und Denkmalpflege,Ausgaben,"1.128.805,56"
10,1003,Wohnen,Einnamen,"377.001,76"
10,1003,Wohnen,Ausgaben,"2.371.027,68"
11,1101,Abwasserbeseitigung,Einnamen,"67.005.672,45"
11,1101,Abwasserbeseitigung,Ausgaben,"38.437.380,00"
11,1102,Abfallwirtschaft (AWM),Einnamen,"0,00"
11,1102,Abfallwirtschaft (AWM),Ausgaben,"0,00"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Einnamen,"27.983.464,14"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Ausgaben,"59.394.298,71"
12,1202,Verkehrsplanung,Einnamen,"4.208.925,32"
12,1202,Verkehrsplanung,Ausgaben,"6.520.621,61"
13,1301,Grün- und Freiflächen,Einnamen,"1.213.449,30"
13,1301,Grün- und Freiflächen,Ausgaben,"13.403.551,47"
13,1302,Friedhöfe,Einnamen,"1.715.522,96"
13,1302,Friedhöfe,Ausgaben,"1.946.148,96"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Einnamen,"457.360,78"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Ausgaben,"3.188.067,54"
13,1304,Fließende Gewässer,Einnamen,"697.634,47"
13,1304,Fließende Gewässer,Ausgaben,"1.355.453,78"
13,1305,Wald und Forstwirtschaft,Einnamen,"287.223,23"
13,1305,Wald und Forstwirtschaft,Ausgaben,"467.981,45"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Einnamen,"509.461,78"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Ausgaben,"2.518.447,87"
15,1501,Anteile an Unternehmen,Einnamen,"17.426.543,81"
15,1501,Anteile an Unternehmen,Ausgaben,"9.365.214,55"
15,1502,Stadtmarketing (MM),Einnamen,"0,00"
15,1502,Stadtmarketing (MM),Ausgaben,"2.691.728,00"
15,1503,Stadthalle Hiltrup,Einnamen,"201.710,63"
15,1503,Stadthalle Hiltrup,Ausgaben,"275.826,24"
16,1601,Allgemeine Finanzwirtschaft,Einnamen,"618.128.530,47"
16,1601,Allgemeine Finanzwirtschaft,Ausgaben,"127.325.097,86"
17,1701,Rechtlich unselbständige Stiftungen,Einnamen,"30.985,32"
17,1701,Rechtlich unselbständige Stiftungen,Ausgaben,"36.266,85"
