Code-1,Code-2,Bezeichnung,Richtung,Betrag
02,0202,Gewerberechtliche Angelegenheiten,Einnamen,"1.309.074,76"
02,0202,Gewerberechtliche Angelegenheiten,Ausgaben,"1.759.658,62"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Einnamen,"7.670.260,95"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Ausgaben,"7.311.132,61"
02,0204,Bürgerangelegenheiten,Einnamen,"2.044.083,83"
02,0204,Bürgerangelegenheiten,Ausgaben,"6.460.164,38"
02,0205,Standesamtsangelegenheiten,Einnamen,"644.846,78"
02,0205,Standesamtsangelegenheiten,Ausgaben,"1.422.145,82"
02,0206,Ausländerangelegenheiten,Einnamen,"523.879,76"
02,0206,Ausländerangelegenheiten,Ausgaben,"2.034.037,43"
02,0207,Statistik,Einnamen,"917,25"
02,0207,Statistik,Ausgaben,"591.874,19"
02,0208,Wahlen,Einnamen,"211.000,00"
02,0208,Wahlen,Ausgaben,"461.533,17"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Einnamen,"1.021.433,23"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Ausgaben,"23.118.412,35"
02,0210,Rettungsdienst,Einnamen,"10.680.482,69"
02,0210,Rettungsdienst,Ausgaben,"8.198.536,74"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Einnamen,"77.083,23"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Ausgaben,"2.273.357,43"
03,0301,Leistungen für Schulen,Einnamen,"2.513.087,60"
03,0301,Leistungen für Schulen,Ausgaben,"26.456.895,97"
03,0302,Zentrale Leistungen für am Schulleben Beteiligte,Einnamen,"655.093,56"
03,0302,Zentrale Leistungen für am Schulleben Beteiligte,Ausgaben,"11.293.710,78"
04,0401,Kulturmanagement / Kulturförderung,Einnamen,"721.647,68"
04,0401,Kulturmanagement / Kulturförderung,Ausgaben,"3.831.327,88"
04,0402,Volkshochschule,Einnamen,"2.937.534,81"
04,0402,Volkshochschule,Ausgaben,"3.673.369,74"
04,0403,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,Einnamen,"2.257.600,54"
04,0403,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,Ausgaben,"4.653.853,23"
04,0404,Stadtbücherei und Förderung von Büchereien freier Träger,Einnamen,"756.688,97"
04,0404,Stadtbücherei und Förderung von Büchereien freier Träger,Ausgaben,"5.117.869,69"
04,0405,Stadtmuseum,Einnamen,"174.153,10"
04,0405,Stadtmuseum,Ausgaben,"1.634.608,76"
04,0406,Stadtarchiv,Einnamen,"17.411,81"
04,0406,Stadtarchiv,Ausgaben,"743.483,95"
04,0407,Theater Münster,Einnamen,"25.000,00"
04,0407,Theater Münster,Ausgaben,"19.902.633,44"
04,0408,Geschichtsort Villa ten Hompel,Einnamen,"387.989,65"
04,0408,Geschichtsort Villa ten Hompel,Ausgaben,"741.584,50"
05,0501,Leistungen der Grundsicherung nach dem SGB II,Einnamen,"111.232.854,58"
05,0501,Leistungen der Grundsicherung nach dem SGB II,Ausgaben,"142.426.918,22"
05,0502,Sicherung des Lebensunterhalts,Einnamen,"17.811.836,50"
05,0502,Sicherung des Lebensunterhalts,Ausgaben,"38.311.797,83"
05,0503,Sicherung besonderer sozialer Bedarfe,Einnamen,"5.297.111,36"
05,0503,Sicherung besonderer sozialer Bedarfe,Ausgaben,"38.646.194,89"
05,0504,Wohngeld,Einnamen,"3.878,83"
05,0504,Wohngeld,Ausgaben,"1.361.297,10"
06,0601,Förderung von Kindern in Tagesbetreuung,Einnamen,"46.825.509,67"
06,0601,Förderung von Kindern in Tagesbetreuung,Ausgaben,"82.632.957,30"
06,0602,Kinder- und Jugendarbeit,Einnamen,"7.765.914,51"
06,0602,Kinder- und Jugendarbeit,Ausgaben,"16.071.613,10"
06,0603,Förderung von benachteiligten jungen Menschen,Einnamen,"344.951,97"
06,0603,Förderung von benachteiligten jungen Menschen,Ausgaben,"4.208.543,86"
06,0604,Familienförderung,Einnamen,"358.064,36"
06,0604,Familienförderung,Ausgaben,"3.260.013,85"
06,0605,Erzieherische und wirtschaftliche Hilfen für Familien,Einnamen,"5.994.108,34"
06,0605,Erzieherische und wirtschaftliche Hilfen für Familien,Ausgaben,"43.190.149,70"
07,0701,Gesundheitsdienste,Einnamen,"837.804,64"
07,0701,Gesundheitsdienste,Ausgaben,"9.908.705,47"
08,0801,"Sportentwicklung, Sportanlagen und -stätten",Einnamen,"820.656,88"
08,0801,"Sportentwicklung, Sportanlagen und -stätten",Ausgaben,"6.683.455,68"
08,0802,Bäder,Einnamen,"1.513.957,24"
08,0802,Bäder,Ausgaben,"4.083.827,90"
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Einnamen,"53.413,18"
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Ausgaben,"4.374.618,14"
09,0902,"Vermessung, Kataster und Geoinformation",Einnamen,"791.046,06"
09,0902,"Vermessung, Kataster und Geoinformation",Ausgaben,"6.636.216,79"
10,1001,Bauaufsicht und baurechtliche Beratung,Einnamen,"2.455.432,44"
10,1001,Bauaufsicht und baurechtliche Beratung,Ausgaben,"3.761.171,44"
10,1002,Denkmalschutz und Denkmalpflege,Einnamen,"492.253,04"
10,1002,Denkmalschutz und Denkmalpflege,Ausgaben,"845.608,16"
10,1003,Wohnen,Einnamen,"377.550,43"
10,1003,Wohnen,Ausgaben,"2.233.254,10"
11,1101,Abwasserbeseitigung,Einnamen,"65.403.510,06"
11,1101,Abwasserbeseitigung,Ausgaben,"35.610.041,61"
11,1102,Abfallwirtschaft (AWM),Einnamen,"5.602.424,00"
11,1102,Abfallwirtschaft (AWM),Ausgaben,"0,00"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Einnamen,"27.882.271,11"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Ausgaben,"60.489.861,37"
12,1202,Verkehrsplanung,Einnamen,"4.468.582,32"
12,1202,Verkehrsplanung,Ausgaben,"7.526.918,03"
13,1301,Grün- und Freiflächen,Einnamen,"2.042.976,31"
13,1301,Grün- und Freiflächen,Ausgaben,"13.569.205,81"
13,1302,Friedhöfe,Einnamen,"1.551.830,56"
13,1302,Friedhöfe,Ausgaben,"1.841.240,26"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Einnamen,"296.860,70"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Ausgaben,"2.831.484,86"
13,1304,Fließende Gewässer,Einnamen,"613.612,61"
13,1304,Fließende Gewässer,Ausgaben,"1.034.865,86"
13,1305,Wald und Forstwirtschaft,Einnamen,"256.797,35"
13,1305,Wald und Forstwirtschaft,Ausgaben,"446.224,67"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Einnamen,"530.801,16"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Ausgaben,"2.438.004,43"
15,1501,Anteile an Unternehmen,Einnamen,"20.308.074,79"
15,1501,Anteile an Unternehmen,Ausgaben,"11.982.036,99"
15,1502,Stadtmarketing (MM),Einnamen,"20.600,00"
15,1502,Stadtmarketing (MM),Ausgaben,"2.673.800,00"
15,1503,Stadthalle Hiltrup,Einnamen,"255.594,88"
15,1503,Stadthalle Hiltrup,Ausgaben,"269.573,09"
16,1601,Allgemeine Finanzwirtschaft,Einnamen,"549.467.396,90"
16,1601,Allgemeine Finanzwirtschaft,Ausgaben,"111.842.090,93"
17,1701,Rechtlich unselbständige Stiftungen,Einnamen,"133.264,34"
17,1701,Rechtlich unselbständige Stiftungen,Ausgaben,"0,00"
