Code-1,Code-2,Bezeichnung,Richtung,Betrag
05,0504,Wohngeld,Erträge,"6.576,00"
05,0504,Wohngeld,Aufwendungen,"1.566.689,46"
05,0505,Lastenausgleich,Erträge,"261.497,92"
05,0505,Lastenausgleich,Aufwendungen,"97.759,12"
06,0601,Förderung von Kindern in Tagesbetreuung,Erträge,"37.006.116,81"
06,0601,Förderung von Kindern in Tagesbetreuung,Aufwendungen,"72.650.496,92"
06,0602,Kinder- und Jugendarbeit,Erträge,"6.305.624,82"
06,0602,Kinder- und Jugendarbeit,Aufwendungen,"14.402.061,52"
06,0603,Förderung von benachteiligten jungen Menschen,Erträge,"489.154,02"
06,0603,Förderung von benachteiligten jungen Menschen,Aufwendungen,"3.705.880,76"
06,0604,Familienförderung,Erträge,"187.930,97"
06,0604,Familienförderung,Aufwendungen,"2.920.619,72"
06,0605,Erzieherische und wirtschaftliche Hilfen für Familien,Erträge,"5.979.736,70"
06,0605,Erzieherische und wirtschaftliche Hilfen für Familien,Aufwendungen,"42.636.228,02"
07,0701,Gesundheitsdienste,Erträge,"777.029,36"
07,0701,Gesundheitsdienste,Aufwendungen,"9.592.130,44"
08,0801,"Sportentwicklung, Sportanlagen und -stätten",Erträge,"699.339,77"
08,0801,"Sportentwicklung, Sportanlagen und -stätten",Aufwendungen,"7.286.890,91"
08,0802,Bäder,Erträge,"1.118.155,62"
08,0802,Bäder,Aufwendungen,"4.037.771,11"
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Erträge,"88.017,08"
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Aufwendungen,"4.320.556,49"
09,0902,"Vermessung, Kataster und Geoinformation",Erträge,"1.059.378,99"
09,0902,"Vermessung, Kataster und Geoinformation",Aufwendungen,"6.821.792,24"
10,1001,Bauaufsicht und baurechtliche Beratung,Erträge,"3.029.089,80"
10,1001,Bauaufsicht und baurechtliche Beratung,Aufwendungen,"3.940.521,97"
10,1002,Denkmalschutz und Denkmalpflege,Erträge,"453.866,28"
10,1002,Denkmalschutz und Denkmalpflege,Aufwendungen,"884.613,61"
10,1003,Wohnen,Erträge,"374.511,93"
10,1003,Wohnen,Aufwendungen,"2.537.866,79"
11,1101,Abwasserbeseitigung,Erträge,"63.261.767,40"
11,1101,Abwasserbeseitigung,Aufwendungen,"37.508.046,96"
11,1102,Abfallwirtschaft (AWM),Erträge,"1.561.358,81"
11,1102,Abfallwirtschaft (AWM),Aufwendungen,"0,00"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Erträge,"28.276.069,95"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Aufwendungen,"60.310.437,83"
12,1202,Verkehrsplanung,Erträge,"3.760.513,95"
12,1202,Verkehrsplanung,Aufwendungen,"2.227.204,59"
13,1301,Grün- und Freiflächen,Erträge,"1.824.124,19"
13,1301,Grün- und Freiflächen,Aufwendungen,"12.973.887,27"
13,1302,Friedhöfe,Erträge,"1.544.325,58"
13,1302,Friedhöfe,Aufwendungen,"1.790.421,13"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Erträge,"327.777,72"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Aufwendungen,"2.805.344,32"
13,1304,Fließende Gewässer,Erträge,"576.242,51"
13,1304,Fließende Gewässer,Aufwendungen,"1.011.432,04"
13,1305,Wald und Forstwirtschaft,Erträge,"196.092,58"
13,1305,Wald und Forstwirtschaft,Aufwendungen,"352.269,89"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Erträge,"481.206,52"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Aufwendungen,"2.281.624,79"
15,1501,Anteile an Unternehmen,Erträge,"20.502.506,65"
15,1501,Anteile an Unternehmen,Aufwendungen,"5.463.894,20"
15,1502,Stadtmarketing (MM),Erträge,"0,00"
15,1502,Stadtmarketing (MM),Aufwendungen,"2.600.000,00"
15,1503,Stadthalle Hiltrup,Erträge,"188.285,66"
15,1503,Stadthalle Hiltrup,Aufwendungen,"291.316,64"
16,1601,Allgemeine Finanzwirtschaft,Erträge,"500.868.612,84"
16,1601,Allgemeine Finanzwirtschaft,Aufwendungen,"127.722.889,78"
17,1701,Rechtlich unselbständige Stiftungen,Erträge,"45.345,54"
17,1701,Rechtlich unselbständige Stiftungen,Aufwendungen,"75.486,52"
