Code-1,Code-2,Bezeichnung,Richtung,Betrag
05,0503,Sicherung besonderer sozialer Bedarfe,Aufwendungen,"34.232.209,89"
05,0504,Wohngeld,Erträge,"5.205,50"
05,0504,Wohngeld,Aufwendungen,"1.360.866,21"
05,0505,Lastenausgleich,Erträge,"599.067,20"
05,0505,Lastenausgleich,Aufwendungen,"616.912,95"
06,0601,Förderung von Kindern in Tagesbetreuung,Erträge,"35.807.394,88"
06,0601,Förderung von Kindern in Tagesbetreuung,Aufwendungen,"66.823.675,57"
06,0602,Kinder- und Jugendarbeit,Erträge,"3.979.014,62"
06,0602,Kinder- und Jugendarbeit,Aufwendungen,"13.366.285,95"
06,0603,Förd.von benachteiligten jungen Menschen,Erträge,"593.288,19"
06,0603,Förd.von benachteiligten jungen Menschen,Aufwendungen,"3.668.151,65"
06,0604,Familienförderung,Erträge,"201.418,52"
06,0604,Familienförderung,Aufwendungen,"2.644.326,59"
06,0605,Erzieherische und wirtschaftliche Hilfen für Familien,Erträge,"5.867.140,26"
06,0605,Erzieherische und wirtschaftliche Hilfen für Familien,Aufwendungen,"43.269.155,34"
07,0701,Gesundheitsdienste,Erträge,"974.254,42"
07,0701,Gesundheitsdienste,Aufwendungen,"9.615.466,62"
08,0801,"Sportentwicklung, Sportanlagen und -stätten",Erträge,"1.334.981,86"
08,0801,"Sportentwicklung, Sportanlagen und -stätten",Aufwendungen,"6.788.639,95"
08,0802,Bäder,Erträge,"1.048.332,81"
08,0802,Bäder,Aufwendungen,"3.717.085,87"
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Erträge,"113.948,05"
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Aufwendungen,"4.037.251,00"
09,0902,"Vermessung, Kataster und Geoinformation",Erträge,"922.754,60"
09,0902,"Vermessung, Kataster und Geoinformation",Aufwendungen,"6.661.409,32"
10,1001,Bauaufsicht und baurechtliche Beratung,Erträge,"2.725.059,60"
10,1001,Bauaufsicht und baurechtliche Beratung,Aufwendungen,"3.477.921,34"
10,1002,Denkmalschutz und Denkmalpflege,Erträge,"332.396,61"
10,1002,Denkmalschutz und Denkmalpflege,Aufwendungen,"804.282,44"
10,1003,Wohnen,Erträge,"326.511,89"
10,1003,Wohnen,Aufwendungen,"2.116.127,46"
11,1101,Abwasserbeseitigung,Erträge,"61.046.354,47"
11,1101,Abwasserbeseitigung,Aufwendungen,"36.478.869,40"
11,1102,Abfallwirtschaft (AWM),Erträge,"1.657.133,04"
11,1102,Abfallwirtschaft (AWM),Aufwendungen,"6.887.889,51"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Erträge,"27.637.608,48"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Aufwendungen,"59.956.249,05"
12,1202,Verkehrsplanung,Erträge,"2.273.016,66"
12,1202,Verkehrsplanung,Aufwendungen,"3.743.631,26"
13,1301,Grün- und Freiflächen,Erträge,"2.503.798,14"
13,1301,Grün- und Freiflächen,Aufwendungen,"13.895.031,51"
13,1302,Friedhöfe,Erträge,"1.418.434,46"
13,1302,Friedhöfe,Aufwendungen,"1.738.363,01"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Erträge,"313.213,84"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Aufwendungen,"2.655.136,68"
13,1304,Fließende Gewässer,Erträge,"568.944,21"
13,1304,Fließende Gewässer,Aufwendungen,"998.966,30"
13,1305,Wald und Forstwirtschaft,Erträge,"200.642,92"
13,1305,Wald und Forstwirtschaft,Aufwendungen,"354.606,40"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Erträge,"334.177,98"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Aufwendungen,"2.181.710,65"
15,1501,Anteile an Unternehmen,Erträge,"18.448.516,60"
15,1501,Anteile an Unternehmen,Aufwendungen,"11.673.896,95"
15,1502,Stadtmarketing (MM),Erträge,"150.000,00"
15,1502,Stadtmarketing (MM),Aufwendungen,"2.648.000,00"
15,1503,Stadthalle Hiltrup,Erträge,"195.996,41"
15,1503,Stadthalle Hiltrup,Aufwendungen,"291.126,76"
16,1601,Allgemeine Finanzwirtschaft,Erträge,"475.590.775,40"
16,1601,Allgemeine Finanzwirtschaft,Aufwendungen,"118.533.200,96"
17,1701,Rechtlich unselbständige Stiftungen,Erträge,"36.064,94"
17,1701,Rechtlich unselbständige Stiftungen,Aufwendungen,"21.076,28"
