Code-1,Code-2,Bezeichnung,Richtung,Betrag
06,0601,Förderung von Kindern in Tagesbetreuung,Ausgaben,"97.151.053,22"
06,0602,Kinder- und Jugendarbeit,Einnamen,"8.926.841,91"
06,0602,Kinder- und Jugendarbeit,Ausgaben,"19.408.220,02"
06,0603,Förderung von benachteiligten jungen Menschen,Einnamen,"360.910,15"
06,0603,Förderung von benachteiligten jungen Menschen,Ausgaben,"4.435.132,62"
06,0604,Familienförderung,Einnamen,"353.038,95"
06,0604,Familienförderung,Ausgaben,"3.688.253,70"
06,0605,Erzieherische und wirtschaftliche Hilfen für Familien,Einnamen,"7.165.579,36"
06,0605,Erzieherische und wirtschaftliche Hilfen für Familien,Ausgaben,"45.080.675,58"
07,0701,Gesundheitsdienste,Einnamen,"1.006.866,99"
07,0701,Gesundheitsdienste,Ausgaben,"10.510.704,50"
08,0801,"Sportentwicklung, Sportanlagen und -stätten",Einnamen,"1.133.051,00"
08,0801,"Sportentwicklung, Sportanlagen und -stätten",Ausgaben,"7.213.084,60"
08,0802,Bäder,Einnamen,"1.427.528,81"
08,0802,Bäder,Ausgaben,"4.122.245,09"
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Einnamen,"170.382,50"
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Ausgaben,"4.958.819,58"
09,0902,"Vermessung, Kataster und Geoinformation",Einnamen,"797.133,42"
09,0902,"Vermessung, Kataster und Geoinformation",Ausgaben,"6.628.006,25"
10,1001,Bauaufsicht und baurechtliche Beratung,Einnamen,"2.848.202,82"
10,1001,Bauaufsicht und baurechtliche Beratung,Ausgaben,"3.998.838,28"
10,1002,Denkmalschutz und Denkmalpflege,Einnamen,"651.606,92"
10,1002,Denkmalschutz und Denkmalpflege,Ausgaben,"1.118.671,92"
10,1003,Wohnen,Einnamen,"285.277,74"
10,1003,Wohnen,Ausgaben,"2.227.941,32"
11,1101,Abwasserbeseitigung,Einnamen,"65.038.884,76"
11,1101,Abwasserbeseitigung,Ausgaben,"37.424.859,94"
11,1102,Abfallwirtschaft (AWM),Einnamen,"9.940.169,48"
11,1102,Abfallwirtschaft (AWM),Ausgaben,"0,00"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Einnamen,"27.287.058,10"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Ausgaben,"59.940.470,42"
12,1202,Verkehrsplanung,Einnamen,"4.606.833,28"
12,1202,Verkehrsplanung,Ausgaben,"5.509.091,21"
13,1301,Grün- und Freiflächen,Einnamen,"1.660.922,83"
13,1301,Grün- und Freiflächen,Ausgaben,"14.114.670,17"
13,1302,Friedhöfe,Einnamen,"1.754.804,97"
13,1302,Friedhöfe,Ausgaben,"1.848.279,00"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Einnamen,"458.440,57"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Ausgaben,"3.038.690,10"
13,1304,Fließende Gewässer,Einnamen,"842.841,43"
13,1304,Fließende Gewässer,Ausgaben,"1.273.411,26"
13,1305,Wald und Forstwirtschaft,Einnamen,"254.977,43"
13,1305,Wald und Forstwirtschaft,Ausgaben,"431.070,61"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Einnamen,"302.934,81"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Ausgaben,"2.383.016,28"
15,1501,Anteile an Unternehmen,Einnamen,"19.999.944,41"
15,1501,Anteile an Unternehmen,Ausgaben,"16.297.693,70"
15,1502,Stadtmarketing (MM),Einnamen,"0,00"
15,1502,Stadtmarketing (MM),Ausgaben,"2.592.490,00"
15,1503,Stadthalle Hiltrup,Einnamen,"213.787,40"
15,1503,Stadthalle Hiltrup,Ausgaben,"252.579,88"
16,1601,Allgemeine Finanzwirtschaft,Einnamen,"552.144.458,73"
16,1601,Allgemeine Finanzwirtschaft,Ausgaben,"141.320.613,57"
17,1701,Rechtlich unselbständige Stiftungen,Einnamen,"93.139,89"
17,1701,Rechtlich unselbständige Stiftungen,Ausgaben,"14.785,10"
