Code-1,Code-2,Bezeichnung,Richtung,Betrag
03,0301,Leistungen für Schulen,Erträge,"2876414,6"
03,0301,Leistungen für Schulen,Aufwendungen,"35609965,56"
03,0302,Zentrale Leistungen für am Schulleben Beteiligte,Erträge,"476278,38"
03,0302,Zentrale Leistungen für am Schulleben Beteiligte,Aufwendungen,"12137816,8"
04,0401,Kulturmanagement / Kulturförderung,Erträge,"408007,94"
04,0401,Kulturmanagement / Kulturförderung,Aufwendungen,"4544482,5"
04,0402,Volkshochschule,Erträge,"2399054,8"
04,0402,Volkshochschule,Aufwendungen,"3823835,92"
04,0403,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,Erträge,"2459020,14"
04,0403,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,Aufwendungen,"4970719,54"
04,0404,Stadtbücherei und Förderung von Büchereien freier Träger,Erträge,"744584,38"
04,0404,Stadtbücherei und Förderung von Büchereien freier Träger,Aufwendungen,"5358478,9"
04,0405,Stadtmuseum,Erträge,"130394,41"
04,0405,Stadtmuseum,Aufwendungen,"1748478,05"
04,0406,Stadtarchiv,Erträge,"10940,36"
04,0406,Stadtarchiv,Aufwendungen,"818008,06"
04,0407,Theater Münster,Erträge,25000
04,0407,Theater Münster,Aufwendungen,"20390603,99"
04,0408,Geschichtsort Villa ten Hompel,Erträge,"55349,12"
04,0408,Geschichtsort Villa ten Hompel,Aufwendungen,"725439,43"
05,0501,Leistungen der Grundsicherung nach dem SGB II,Erträge,"125389919,84"
05,0501,Leistungen der Grundsicherung nach dem SGB II,Aufwendungen,"160954337,12"
05,0502,Sicherung des Lebensunterhalts,Erträge,"56423186,81"
05,0502,Sicherung des Lebensunterhalts,Aufwendungen,"70419656,33"
05,0503,Sicherung besonderer sozialer Bedarfe,Erträge,"6497243,39"
05,0503,Sicherung besonderer sozialer Bedarfe,Aufwendungen,"45536952,85"
05,0504,Wohngeld,Erträge,"2480,76"
05,0504,Wohngeld,Aufwendungen,"1130028,73"
06,0601,Förderung von Kindern in Tagesbetreuung,Erträge,"66510534,92"
06,0601,Förderung von Kindern in Tagesbetreuung,Aufwendungen,"109958801,35"
06,0602,Kinder- und Jugendarbeit,Erträge,"10126944,17"
06,0602,Kinder- und Jugendarbeit,Aufwendungen,"22215506,12"
06,0603,Förderung von benachteiligten jungen Menschen,Erträge,"347504,31"
06,0603,Förderung von benachteiligten jungen Menschen,Aufwendungen,"5580309,72"
06,0604,Familienförderung,Erträge,"301664,44"
06,0604,Familienförderung,Aufwendungen,"3703764,04"
06,0605,Erzieherische und wirtschaftliche Hilfen für Familien,Erträge,"7141581,14"
06,0605,Erzieherische und wirtschaftliche Hilfen für Familien,Aufwendungen,"55858790,83"
07,0701,Gesundheitsdienste,Erträge,"936563,53"
07,0701,Gesundheitsdienste,Aufwendungen,"10705296,48"
08,0801,"Sportentwicklung, Sportanlagen und -stätten",Erträge,"938378,51"
08,0801,"Sportentwicklung, Sportanlagen und -stätten",Aufwendungen,"7933657,85"
08,0802,Bäder,Erträge,"1173538,7"
08,0802,Bäder,Aufwendungen,"4314446,75"
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Erträge,"54226,7"
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Aufwendungen,"5478373,83"
09,0902,"Vermessung, Kataster und Geoinformation",Erträge,"3419049,64"
09,0902,"Vermessung, Kataster und Geoinformation",Aufwendungen,"7059063,03"
10,1001,Bauaufsicht und baurechtliche Beratung,Erträge,"3026683,23"
10,1001,Bauaufsicht und baurechtliche Beratung,Aufwendungen,"4200602,33"
10,1002,Denkmalschutz und Denkmalpflege,Erträge,"715094,41"
10,1002,Denkmalschutz und Denkmalpflege,Aufwendungen,"1128805,56"
10,1003,Wohnen,Erträge,"377001,76"
10,1003,Wohnen,Aufwendungen,"2371027,68"
11,1101,Abwasserbeseitigung,Erträge,"67005672,45"
11,1101,Abwasserbeseitigung,Aufwendungen,38437380
11,1102,Abfallwirtschaft (AWM),Erträge,0
11,1102,Abfallwirtschaft (AWM),Aufwendungen,0
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Erträge,"27983464,14"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Aufwendungen,"59394298,71"
12,1202,Verkehrsplanung,Erträge,"4208925,32"
12,1202,Verkehrsplanung,Aufwendungen,"6520621,61"
13,1301,Grün- und Freiflächen,Erträge,"1213449,3"
13,1301,Grün- und Freiflächen,Aufwendungen,"13403551,47"
13,1302,Friedhöfe,Erträge,"1715522,96"
13,1302,Friedhöfe,Aufwendungen,"1946148,96"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Erträge,"457360,78"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Aufwendungen,"3188067,54"
13,1304,Fließende Gewässer,Erträge,"697634,47"
13,1304,Fließende Gewässer,Aufwendungen,"1355453,78"
13,1305,Wald und Forstwirtschaft,Erträge,"287223,23"
13,1305,Wald und Forstwirtschaft,Aufwendungen,"467981,45"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Erträge,"509461,78"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Aufwendungen,"2518447,87"
15,1501,Anteile an Unternehmen,Erträge,"17426543,81"
15,1501,Anteile an Unternehmen,Aufwendungen,"9365214,55"
15,1502,Stadtmarketing (MM),Erträge,0
15,1502,Stadtmarketing (MM),Aufwendungen,2691728
15,1503,Stadthalle Hiltrup,Erträge,"201710,63"
15,1503,Stadthalle Hiltrup,Aufwendungen,"275826,24"
16,1601,Allgemeine Finanzwirtschaft,Erträge,"618128530,47"
16,1601,Allgemeine Finanzwirtschaft,Aufwendungen,"127325097,86"
17,1701,Rechtlich unselbständige Stiftungen,Erträge,"30985,32"
17,1701,Rechtlich unselbständige Stiftungen,Aufwendungen,"36266,85"
