Code-1,Code-2,Bezeichnung,Richtung,Betrag
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Erträge,"401.571,78"
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Aufwendungen,"5.678.833,55"
09,0902,"Vermessung, Kataster und Geoinformation",Erträge,"861.002,29"
09,0902,"Vermessung, Kataster und Geoinformation",Aufwendungen,"6.791.630,35"
10,1001,Bauaufsicht und baurechtliche Beratung,Erträge,"2.661.721,80"
10,1001,Bauaufsicht und baurechtliche Beratung,Aufwendungen,"4.005.888,97"
10,1002,Denkmalschutz und Denkmalpflege,Erträge,"408.188,78"
10,1002,Denkmalschutz und Denkmalpflege,Aufwendungen,"860.758,01"
10,1003,Wohnen,Erträge,"246.865,52"
10,1003,Wohnen,Aufwendungen,"2.026.420,19"
11,1101,Abwasserbeseitigung,Erträge,"64.731.553,64"
11,1101,Abwasserbeseitigung,Aufwendungen,"36.750.926,40"
11,1102,Abfallwirtschaft (AWM),Erträge,"5.598.629,14"
11,1102,Abfallwirtschaft (AWM),Aufwendungen,"0,00"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Erträge,"27.664.105,53"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Aufwendungen,"58.398.873,99"
12,1202,Verkehrsplanung,Erträge,"4.356.760,49"
12,1202,Verkehrsplanung,Aufwendungen,"5.931.718,56"
13,1301,Grün- und Freiflächen,Erträge,"1.261.758,19"
13,1301,Grün- und Freiflächen,Aufwendungen,"14.261.622,42"
13,1302,Friedhöfe,Erträge,"1.644.638,05"
13,1302,Friedhöfe,Aufwendungen,"1.855.179,03"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Erträge,"360.776,63"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Aufwendungen,"2.920.321,25"
13,1304,Fließende Gewässer,Erträge,"677.962,51"
13,1304,Fließende Gewässer,Aufwendungen,"1.112.500,18"
13,1305,Wald und Forstwirtschaft,Erträge,"286.131,28"
13,1305,Wald und Forstwirtschaft,Aufwendungen,"418.617,87"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Erträge,"512.181,91"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Aufwendungen,"2.470.238,54"
15,1501,Anteile an Unternehmen,Erträge,"27.254.523,38"
15,1501,Anteile an Unternehmen,Aufwendungen,"11.819.109,48"
15,1502,Stadtmarketing (MM),Erträge,"0,00"
15,1502,Stadtmarketing (MM),Aufwendungen,"2.935.200,00"
15,1503,Stadthalle Hiltrup,Erträge,"194.770,94"
15,1503,Stadthalle Hiltrup,Aufwendungen,"264.923,92"
16,1601,Allgemeine Finanzwirtschaft,Erträge,"550.576.680,00"
16,1601,Allgemeine Finanzwirtschaft,Aufwendungen,"115.515.203,33"
17,1701,Rechtlich unselbständige Stiftungen,Erträge,"78.805,66"
17,1701,Rechtlich unselbständige Stiftungen,Aufwendungen,"114,58"
