Code-1,Code-2,Bezeichnung,Richtung,Betrag
01,0116,Migrations- und Integrationsmanagement,Aufwendungen,"536.813,46"
02,0201,Ordnungsrechtliche Angelegenheiten,Erträge,"801.892,12"
02,0201,Ordnungsrechtliche Angelegenheiten,Aufwendungen,"1.954.970,13"
02,0202,Gewerberechtliche Angelegenheiten,Erträge,"1.309.074,76"
02,0202,Gewerberechtliche Angelegenheiten,Aufwendungen,"1.759.658,62"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Erträge,"7.670.260,95"
02,0203,Straßenverkehrsrechtliche Angelegenheiten,Aufwendungen,"7.311.132,61"
02,0204,Bürgerangelegenheiten,Erträge,"2.044.083,83"
02,0204,Bürgerangelegenheiten,Aufwendungen,"6.460.164,38"
02,0205,Standesamtsangelegenheiten,Erträge,"644.846,78"
02,0205,Standesamtsangelegenheiten,Aufwendungen,"1.422.145,82"
02,0206,Ausländerangelegenheiten,Erträge,"523.879,76"
02,0206,Ausländerangelegenheiten,Aufwendungen,"2.034.037,43"
02,0207,Statistik,Erträge,"917,25"
02,0207,Statistik,Aufwendungen,"591.874,19"
02,0208,Wahlen,Erträge,"211.000,00"
02,0208,Wahlen,Aufwendungen,"461.533,17"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Erträge,"1.021.433,23"
02,0209,Brandschutz und feuerwehrtechnische Hilfeleistung,Aufwendungen,"23.118.412,35"
02,0210,Rettungsdienst,Erträge,"10.680.482,69"
02,0210,Rettungsdienst,Aufwendungen,"8.198.536,74"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Erträge,"77.083,23"
02,0211,Veterinär- und Lebensmittelangelegenheiten,Aufwendungen,"2.273.357,43"
03,0301,Leistungen für Schulen,Erträge,"2.513.087,60"
03,0301,Leistungen für Schulen,Aufwendungen,"26.456.895,97"
03,0302,Zentrale Leistungen für am Schulleben Beteiligte,Erträge,"655.093,56"
03,0302,Zentrale Leistungen für am Schulleben Beteiligte,Aufwendungen,"11.293.710,78"
04,0401,Kulturmanagement / Kulturförderung,Erträge,"721.647,68"
04,0401,Kulturmanagement / Kulturförderung,Aufwendungen,"3.831.327,88"
04,0402,Volkshochschule,Erträge,"2.937.534,81"
04,0402,Volkshochschule,Aufwendungen,"3.673.369,74"
04,0403,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,Erträge,"2.257.600,54"
04,0403,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,Aufwendungen,"4.653.853,23"
04,0404,Stadtbücherei und Förderung von Büchereien freier Träger,Erträge,"756.688,97"
04,0404,Stadtbücherei und Förderung von Büchereien freier Träger,Aufwendungen,"5.117.869,69"
04,0405,Stadtmuseum,Erträge,"174.153,10"
04,0405,Stadtmuseum,Aufwendungen,"1.634.608,76"
04,0406,Stadtarchiv,Erträge,"17.411,81"
04,0406,Stadtarchiv,Aufwendungen,"743.483,95"
04,0407,Theater Münster,Erträge,"25.000,00"
04,0407,Theater Münster,Aufwendungen,"19.902.633,44"
04,0408,Geschichtsort Villa ten Hompel,Erträge,"387.989,65"
04,0408,Geschichtsort Villa ten Hompel,Aufwendungen,"741.584,50"
05,0501,Leistungen der Grundsicherung nach dem SGB II,Erträge,"111.232.854,58"
05,0501,Leistungen der Grundsicherung nach dem SGB II,Aufwendungen,"142.426.918,22"
05,0502,Sicherung des Lebensunterhalts,Erträge,"17.811.836,50"
05,0502,Sicherung des Lebensunterhalts,Aufwendungen,"38.311.797,83"
05,0503,Sicherung besonderer sozialer Bedarfe,Erträge,"5.297.111,36"
05,0503,Sicherung besonderer sozialer Bedarfe,Aufwendungen,"38.646.194,89"
05,0504,Wohngeld,Erträge,"3.878,83"
05,0504,Wohngeld,Aufwendungen,"1.361.297,10"
06,0601,Förderung von Kindern in Tagesbetreuung,Erträge,"46.825.509,67"
06,0601,Förderung von Kindern in Tagesbetreuung,Aufwendungen,"82.632.957,30"
06,0602,Kinder- und Jugendarbeit,Erträge,"7.765.914,51"
06,0602,Kinder- und Jugendarbeit,Aufwendungen,"16.071.613,10"
06,0603,Förderung von benachteiligten jungen Menschen,Erträge,"344.951,97"
06,0603,Förderung von benachteiligten jungen Menschen,Aufwendungen,"4.208.543,86"
06,0604,Familienförderung,Erträge,"358.064,36"
06,0604,Familienförderung,Aufwendungen,"3.260.013,85"
06,0605,Erzieherische und wirtschaftliche Hilfen für Familien,Erträge,"5.994.108,34"
06,0605,Erzieherische und wirtschaftliche Hilfen für Familien,Aufwendungen,"43.190.149,70"
07,0701,Gesundheitsdienste,Erträge,"837.804,64"
07,0701,Gesundheitsdienste,Aufwendungen,"9.908.705,47"
08,0801,"Sportentwicklung, Sportanlagen und -stätten",Erträge,"820.656,88"
08,0801,"Sportentwicklung, Sportanlagen und -stätten",Aufwendungen,"6.683.455,68"
08,0802,Bäder,Erträge,"1.513.957,24"
08,0802,Bäder,Aufwendungen,"4.083.827,90"
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Erträge,"53.413,18"
09,0901,"Stadt- und Regionalentwicklung, Stadtplanung",Aufwendungen,"4.374.618,14"
09,0902,"Vermessung, Kataster und Geoinformation",Erträge,"791.046,06"
09,0902,"Vermessung, Kataster und Geoinformation",Aufwendungen,"6.636.216,79"
10,1001,Bauaufsicht und baurechtliche Beratung,Erträge,"2.455.432,44"
10,1001,Bauaufsicht und baurechtliche Beratung,Aufwendungen,"3.761.171,44"
10,1002,Denkmalschutz und Denkmalpflege,Erträge,"492.253,04"
10,1002,Denkmalschutz und Denkmalpflege,Aufwendungen,"845.608,16"
10,1003,Wohnen,Erträge,"377.550,43"
10,1003,Wohnen,Aufwendungen,"2.233.254,10"
11,1101,Abwasserbeseitigung,Erträge,"65.403.510,06"
11,1101,Abwasserbeseitigung,Aufwendungen,"35.610.041,61"
11,1102,Abfallwirtschaft (AWM),Erträge,"5.602.424,00"
11,1102,Abfallwirtschaft (AWM),Aufwendungen,"0,00"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Erträge,"27.882.271,11"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Aufwendungen,"60.489.861,37"
12,1202,Verkehrsplanung,Erträge,"4.468.582,32"
12,1202,Verkehrsplanung,Aufwendungen,"7.526.918,03"
13,1301,Grün- und Freiflächen,Erträge,"2.042.976,31"
13,1301,Grün- und Freiflächen,Aufwendungen,"13.569.205,81"
13,1302,Friedhöfe,Erträge,"1.551.830,56"
13,1302,Friedhöfe,Aufwendungen,"1.841.240,26"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Erträge,"296.860,70"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Aufwendungen,"2.831.484,86"
13,1304,Fließende Gewässer,Erträge,"613.612,61"
13,1304,Fließende Gewässer,Aufwendungen,"1.034.865,86"
13,1305,Wald und Forstwirtschaft,Erträge,"256.797,35"
13,1305,Wald und Forstwirtschaft,Aufwendungen,"446.224,67"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Erträge,"530.801,16"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Aufwendungen,"2.438.004,43"
15,1501,Anteile an Unternehmen,Erträge,"20.308.074,79"
15,1501,Anteile an Unternehmen,Aufwendungen,"11.982.036,99"
15,1502,Stadtmarketing (MM),Erträge,"20.600,00"
15,1502,Stadtmarketing (MM),Aufwendungen,"2.673.800,00"
15,1503,Stadthalle Hiltrup,Erträge,"255.594,88"
15,1503,Stadthalle Hiltrup,Aufwendungen,"269.573,09"
16,1601,Allgemeine Finanzwirtschaft,Erträge,"549.467.396,90"
16,1601,Allgemeine Finanzwirtschaft,Aufwendungen,"111.842.090,93"
17,1701,Rechtlich unselbständige Stiftungen,Erträge,"133.264,34"
17,1701,Rechtlich unselbständige Stiftungen,Aufwendungen,"0,00"
