Code-1,Code-2,Bezeichnung,Richtung,Betrag
11,1101,Abwasserbeseitigung,Aufwendungen,"38.437.380,00"
11,1102,Abfallwirtschaft (AWM),Erträge,"0,00"
11,1102,Abfallwirtschaft (AWM),Aufwendungen,"0,00"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Erträge,"27.983.464,14"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Aufwendungen,"59.394.298,71"
12,1202,Verkehrsplanung,Erträge,"4.208.925,32"
12,1202,Verkehrsplanung,Aufwendungen,"6.520.621,61"
13,1301,Grün- und Freiflächen,Erträge,"1.213.449,30"
13,1301,Grün- und Freiflächen,Aufwendungen,"13.403.551,47"
13,1302,Friedhöfe,Erträge,"1.715.522,96"
13,1302,Friedhöfe,Aufwendungen,"1.946.148,96"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Erträge,"457.360,78"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Aufwendungen,"3.188.067,54"
13,1304,Fließende Gewässer,Erträge,"697.634,47"
13,1304,Fließende Gewässer,Aufwendungen,"1.355.453,78"
13,1305,Wald und Forstwirtschaft,Erträge,"287.223,23"
13,1305,Wald und Forstwirtschaft,Aufwendungen,"467.981,45"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Erträge,"509.461,78"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Aufwendungen,"2.518.447,87"
15,1501,Anteile an Unternehmen,Erträge,"17.426.543,81"
15,1501,Anteile an Unternehmen,Aufwendungen,"9.365.214,55"
15,1502,Stadtmarketing (MM),Erträge,"0,00"
15,1502,Stadtmarketing (MM),Aufwendungen,"2.691.728,00"
15,1503,Stadthalle Hiltrup,Erträge,"201.710,63"
15,1503,Stadthalle Hiltrup,Aufwendungen,"275.826,24"
16,1601,Allgemeine Finanzwirtschaft,Erträge,"618.128.530,47"
16,1601,Allgemeine Finanzwirtschaft,Aufwendungen,"127.325.097,86"
17,1701,Rechtlich unselbständige Stiftungen,Erträge,"30.985,32"
17,1701,Rechtlich unselbständige Stiftungen,Aufwendungen,"36.266,85"
