Code-1,Code-2,Bezeichnung,Richtung,Betrag
10,1001,Bauaufsicht und baurechtliche Beratung,Erträge,"3.489.178,56"
10,1001,Bauaufsicht und baurechtliche Beratung,Aufwendungen,"4.667.595,96"
10,1002,Denkmalschutz und Denkmalpflege,Erträge,"494.928,80"
10,1002,Denkmalschutz und Denkmalpflege,Aufwendungen,"975.192,16"
10,1003,Wohnen,Erträge,"339.839,64"
10,1003,Wohnen,Aufwendungen,"2.578.535,38"
11,1101,Abwasserbeseitigung,Erträge,"67.874.608,06"
11,1101,Abwasserbeseitigung,Aufwendungen,"41.646.798,42"
11,1102,Abfallwirtschaft (AWM),Erträge,"0,00"
11,1102,Abfallwirtschaft (AWM),Aufwendungen,"0,00"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Erträge,"26.918.589,40"
12,1201,Bereitstellung von Verkehrsflächen und -anlagen,Aufwendungen,"62.639.689,54"
12,1202,Verkehrsplanung,Erträge,"4.765.258,53"
12,1202,Verkehrsplanung,Aufwendungen,"6.420.137,02"
13,1301,Grün- und Freiflächen,Erträge,"1.339.029,20"
13,1301,Grün- und Freiflächen,Aufwendungen,"13.995.179,85"
13,1302,Friedhöfe,Erträge,"1.828.556,10"
13,1302,Friedhöfe,Aufwendungen,"1.962.589,57"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Erträge,"362.508,03"
13,1303,"Natur, Landschaft, Erholung, Wasserschutz",Aufwendungen,"3.313.245,46"
13,1304,Fließende Gewässer,Erträge,"817.724,23"
13,1304,Fließende Gewässer,Aufwendungen,"1.264.788,66"
13,1305,Wald und Forstwirtschaft,Erträge,"252.082,89"
13,1305,Wald und Forstwirtschaft,Aufwendungen,"445.500,04"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Erträge,"745.483,23"
14,1401,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",Aufwendungen,"2.950.698,55"
15,1501,Anteile an Unternehmen,Erträge,"22.929.906,98"
15,1501,Anteile an Unternehmen,Aufwendungen,"12.361.565,74"
15,1502,Stadtmarketing (MM),Erträge,"0,00"
15,1502,Stadtmarketing (MM),Aufwendungen,"2.744.813,00"
15,1503,Stadthalle Hiltrup,Erträge,"165.038,96"
15,1503,Stadthalle Hiltrup,Aufwendungen,"315.163,89"
16,1601,Allgemeine Finanzwirtschaft,Erträge,"617.047.678,50"
16,1601,Allgemeine Finanzwirtschaft,Aufwendungen,"142.239.717,09"
17,1701,Rechtlich unselbständige Stiftungen,Erträge,"86.590,18"
17,1701,Rechtlich unselbständige Stiftungen,Aufwendungen,"0,00"
